"model	loss	accuracy",,
beer500-5000_3_4,0.032882181,0.428842962
beer1500-4000_3_4,0.030822313,0.471101612
beer2000-5000_3_4,0.029452012,0.531763613
beer2000-8000_3_4,0.03019094,0.530001938
wine500-5000_3_4,0.017131485,0.650566101
wine1500-4000_3_4,0.017010965,0.697009206
wine2000-5000_3_4,0.016120955,0.72405988
wine2000-8000_3_4,0.01536608,0.731788933
all_beers            ,0.036540042706986874,0.38748204708099365
all_wines            ,0.019381123995706243,0.6212069988250732
